ID,住所,住所（丁目）,住所（番地等）,原因（特定できた場合のみ記載）,被害,発生年月日,branch1,branch2,address,x,y,year
1425,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1426,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1427,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1428,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1429,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1430,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1431,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1432,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1433,増尾台,1,18付近,集中豪雨,床上浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1434,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1435,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1436,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1437,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1438,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1439,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1440,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1441,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1442,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1443,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1444,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1445,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1446,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1447,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1448,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1449,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1450,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1451,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1452,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1453,増尾台,1,18付近,集中豪雨,床下浸水,2008年8月30日,18,,千葉県柏市増尾台1-18 ,139.97939,35.82581,2008
1454,増尾台,2,2付近,,道路冠水,1996年9月6日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,1996
1455,増尾台,2,2付近,台風22号,床上浸水,2004年10月9日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2004
1456,増尾台,2,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2008
1457,増尾台,2,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2008
1458,増尾台,2,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2008
1459,増尾台,2,2付近,集中豪雨,床上浸水,2008年8月30日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2008
1460,増尾台,2,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2008
1461,増尾台,2,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市増尾台2-2 ,139.97379,35.82715,2008
1462,増尾台,2,4付近,台風22号,床上浸水,2004年10月9日,4,,千葉県柏市増尾台2-4 ,139.97345,35.8266,2004
1463,増尾台,2,4付近,集中豪雨,店舗浸水,2008年8月30日,4,,千葉県柏市増尾台2-4 ,139.97345,35.8266,2008
1464,増尾台,2,4付近,集中豪雨,床上浸水,2008年8月30日,4,,千葉県柏市増尾台2-4 ,139.97345,35.8266,2008
1465,増尾台,2,5付近,集中豪雨,床下浸水,2008年8月30日,5,,千葉県柏市増尾台2-5 ,139.97331,35.82632,2008
1466,増尾台,2,7付近,集中豪雨,店舗浸水,2008年8月30日,7,,千葉県柏市増尾台2-7 ,139.97304,35.82553,2008
1467,増尾台,3,1付近,台風22号,床下浸水,2004年10月9日,1,,千葉県柏市増尾台3-1 ,139.97452,35.827,2004
1468,増尾台,3,1付近,集中豪雨,床上浸水,2008年8月30日,1,,千葉県柏市増尾台3-1 ,139.97452,35.827,2008
1469,増尾台,3,1付近,集中豪雨,床下浸水,2008年8月30日,1,,千葉県柏市増尾台3-1 ,139.97452,35.827,2008
1470,増尾台,3,2付近,台風22号,床上浸水,2004年10月9日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2004
1471,増尾台,3,2付近,台風22号,床上浸水,2004年10月9日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2004
1472,増尾台,3,2付近,集中豪雨,床下浸水,2007年6月10日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2007
1473,増尾台,3,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2008
1474,増尾台,3,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2008
1475,増尾台,3,2付近,集中豪雨,床上浸水,2008年8月30日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2008
1476,増尾台,3,2付近,集中豪雨,床上浸水,2008年8月30日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2008
1477,増尾台,3,2付近,集中豪雨,床上浸水,2008年8月30日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2008
1478,増尾台,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市増尾台3-2 ,139.97394,35.82653,2008
1479,増尾台,3,5付近,大雨,床下浸水,2008年7月7日,5,,千葉県柏市増尾台3-5 ,139.97461,35.82568,2008
1480,増尾台,3,15付近,,道路冠水,1999年8月14日,15,,千葉県柏市増尾台3-15 ,139.97256,35.824,1999
1481,松ヶ崎,,108付近,台風21号,道路冠水,1991年10月11日,108,,千葉県柏市松ヶ崎108 ,139.97401,35.8839,1991
1482,松ヶ崎,,219付近,,道路冠水,1990年11月15日,219,,千葉県柏市松ヶ崎219 ,139.97784,35.88511,1990
1483,松ヶ崎,,299付近,大雨,道路冠水,2006年7月14日,299,,千葉県柏市松ヶ崎299 ,139.97684,35.88126,2006
1484,松ヶ崎,,365付近,集中豪雨,床上浸水,2007年6月10日,365,,千葉県柏市松ヶ崎365 ,139.97992,35.88271,2007
1485,松ヶ崎,,365付近,集中豪雨,床上浸水,2007年6月10日,365,,千葉県柏市松ヶ崎365 ,139.97992,35.88271,2007
1486,松ヶ崎,,443付近,台風21号,道路冠水,2002年10月1日,443,,千葉県柏市松ヶ崎443 ,139.98172,35.87879,2002
1487,松ヶ崎,,564付近,大雨,道路冠水,2012年9月6日,564,,千葉県柏市松ヶ崎564 ,139.97614,35.88017,2012
1488,松ヶ崎,,617付近,台風18号,道路冠水,1991年9月19日,617,,千葉県柏市松ヶ崎617 ,139.97685,35.87742,1991
1489,松ヶ崎,,620付近,台風18号,道路冠水,1991年9月19日,620,,千葉県柏市松ヶ崎620 ,139.97685,35.87742,1991
1490,松ヶ崎,,884付近,台風18号,道路冠水,2014年10月6日,884,,千葉県柏市松ヶ崎884 ,139.97397,35.87557,2014
1491,松ヶ崎,,1035付近,集中豪雨,道路冠水,2003年10月13日,1035,,千葉県柏市松ヶ崎1035 ,139.97287,35.87931,2003
1492,松ヶ崎,,1039付近,台風22号,床下浸水,2004年10月9日,1039,,千葉県柏市松ヶ崎1039 ,139.97169,35.87686,2004
1493,松ヶ崎,,474～481付近,台風18号,道路冠水,1991年9月19日,474,,千葉県柏市松ヶ崎474 ,139.98172,35.87879,1991
1494,松ヶ崎新田,,52付近,台風26号,床下浸水,2013年10月16日,52,,千葉県柏市松ヶ崎新田52 ,139.98346,35.87778,2013
1495,松ヶ崎新田,,52付近,台風26号,床下浸水,2013年10月16日,52,,千葉県柏市松ヶ崎新田52 ,139.98346,35.87778,2013
1496,松ヶ崎新田,,52付近,台風26号,床下浸水,2013年10月16日,52,,千葉県柏市松ヶ崎新田52 ,139.98346,35.87778,2013
1497,松ヶ崎新田,,52付近,台風26号,床下浸水,2013年10月16日,52,,千葉県柏市松ヶ崎新田52 ,139.98346,35.87778,2013
1498,松ヶ崎新田,,89付近,大雨,道路冠水,2016年7月15日,89,,千葉県柏市松ヶ崎新田89 ,139.98346,35.87778,2016
1499,松葉町,4,11付近,台風15号,道路冠水,2001年9月10日,11,,千葉県柏市松葉町4-11 ,139.96964,35.88975,2001
1500,松葉町,,6付近,台風18号,道路冠水,2014年10月6日,6,,千葉県柏市松葉町6 ,139.96803,35.89154,2014
1501,みどり台,1,11付近,台風26号,床下浸水,2013年10月16日,11,,千葉県柏市みどり台1-11 ,139.91982,35.9022,2013
1502,みどり台,1,4～5付近,集中豪雨,道路冠水,1999年7月13日,4,,千葉県柏市みどり台1-4 ,139.91933,35.90045,1999
1503,みどり台,1,4～5付近,集中豪雨,道路冠水,2003年10月13日,4,,千葉県柏市みどり台1-4 ,139.91933,35.90045,2003
1504,南柏,1,6付近,集中豪雨,店舗浸水,2008年8月28日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2008
1505,南柏,1,6付近,集中豪雨,店舗浸水,2008年8月28日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2008
1506,南柏,1,6付近,集中豪雨,店舗浸水,2008年8月30日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2008
1507,南柏,1,6付近,集中豪雨,店舗浸水,2008年8月30日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2008
1508,南柏,1,6付近,台風18号,店舗浸水,2009年10月8日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2009
1509,南柏,1,6付近,大雨,店舗浸水,2011年8月26日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2011
1510,南柏,1,6付近,大雨,店舗浸水,2012年5月10日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2012
1511,南柏,1,6付近,大雨,店舗浸水,2015年10月2日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2015
1512,南柏,1,6付近,大雨,床上浸水,2017年8月19日,6,,千葉県柏市南柏1-6 ,139.95403,35.84541,2017
1513,南柏,1,10付近,台風11号,道路冠水,2001年8月21日,10,,千葉県柏市南柏1-10 ,139.9525,35.84518,2001
1514,南柏,2,10付近,大雨,道路冠水,2003年10月13日,10,,千葉県柏市南柏2-10 ,139.95528,35.84801,2003
1515,南柏中央,,2付近,台風18号,道路冠水,1991年9月19日,2,,千葉県柏市南柏中央2 ,139.95338,35.84332,1991
1516,南柏中央,,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市南柏中央2 ,139.95338,35.84332,2008
1517,南柏中央,,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市南柏中央2 ,139.95338,35.84332,2008
1518,南柏中央,,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市南柏中央2 ,139.95338,35.84332,2008
1519,南柏中央,,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市南柏中央2 ,139.95338,35.84332,2008
1520,南逆井,3,1付近,台風15号,道路冠水,2003年10月13日,1,,千葉県柏市南逆井3-1 ,139.9671,35.80418,2003
1521,南逆井,3,1付近,集中豪雨,床下浸水,2003年10月13日,1,,千葉県柏市南逆井3-1 ,139.9671,35.80418,2003
1522,南逆井,3,1付近,集中豪雨,道路冠水,2008年8月28日,1,,千葉県柏市南逆井3-1 ,139.9671,35.80418,2008
1523,南逆井,3,1付近,集中豪雨,床下浸水,2008年8月30日,1,,千葉県柏市南逆井3-1 ,139.9671,35.80418,2008
1524,南逆井,3,1付近,台風9号,道路冠水,2016年8月22日,1,,千葉県柏市南逆井3-1 ,139.9671,35.80418,2016
1525,南逆井,3,2付近,,道路冠水,1990年8月26日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,1990
1526,南逆井,3,2付近,,道路冠水,1990年11月15日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,1990
1527,南逆井,3,2付近,,道路冠水,1996年9月6日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,1996
1528,南逆井,3,2付近,集中豪雨,床下浸水,2003年10月13日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2003
1529,南逆井,3,2付近,集中豪雨,床下浸水,2003年10月13日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2003
1530,南逆井,3,2付近,台風22号,床下浸水,2004年10月9日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2004
1531,南逆井,3,2付近,集中豪雨,店舗浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1532,南逆井,3,2付近,集中豪雨,道路冠水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1533,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1534,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1535,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1536,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1537,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1538,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1539,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1540,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1541,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1542,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1543,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1544,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1545,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1546,南逆井,3,2付近,集中豪雨,床下浸水,2008年8月30日,2,,千葉県柏市南逆井3-2 ,139.9691,35.80343,2008
1547,南逆井,3,3付近,台風15号,道路冠水,1991年9月8日,3,,千葉県柏市南逆井3-3 ,139.96944,35.80287,1991
1548,南逆井,3,3付近,台風18号,道路冠水,1991年9月19日,3,,千葉県柏市南逆井3-3 ,139.96944,35.80287,1991
1549,南逆井,3,13付近,台風18号,道路冠水,2014年10月6日,13,,千葉県柏市南逆井3-13 ,139.96971,35.80261,2014
1550,南逆井,3,18付近,台風22号,床下浸水,2004年10月9日,18,,千葉県柏市南逆井3-18 ,139.97086,35.80371,2004
1551,南逆井,4,1付近,,道路冠水,1996年9月6日,1,,千葉県柏市南逆井4-1 ,139.97243,35.80451,1996
1552,南逆井,4,1付近,集中豪雨,道路冠水,2003年10月13日,1,,千葉県柏市南逆井4-1 ,139.97243,35.80451,2003
1553,南逆井,4,1付近,台風22号,床下浸水,2004年10月9日,1,,千葉県柏市南逆井4-1 ,139.97243,35.80451,2004
1554,南逆井,5,1付近,台風26号,道路冠水,2013年10月16日,1,,千葉県柏市南逆井5-1 ,139.97385,35.807,2013
1555,南増尾,2,2付近,集中豪雨,道路冠水,2003年10月13日,2,,千葉県柏市南増尾2-2 ,139.96866,35.81797,2003
1556,南増尾,3,33付近,大雨,道路冠水,2000年7月2日,33,,千葉県柏市南増尾3-33 ,139.96967,35.81347,2000
1557,南増尾,3,40付近,台風18号,道路冠水,2014年10月6日,40,,千葉県柏市南増尾3-40 ,139.9687,35.81295,2014
1558,南増尾,4,16付近,集中豪雨,床下浸水,2003年10月13日,16,,千葉県柏市南増尾4-16 ,139.96506,35.81311,2003
1559,南増尾,4,18付近,,道路冠水,1996年9月6日,18,,千葉県柏市南増尾4-18 ,139.96407,35.81368,1996
1560,南増尾,4,20付近,台風18号,道路冠水,1991年9月19日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,1991
1561,南増尾,4,20付近,,道路冠水,1996年9月6日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,1996
1562,南増尾,4,20付近,集中豪雨,床下浸水,2003年10月13日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2003
1563,南増尾,4,20付近,集中豪雨,床下浸水,2007年6月10日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2007
1564,南増尾,4,20付近,集中豪雨,床下浸水,2007年6月10日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2007
1565,南増尾,4,20付近,集中豪雨,床下浸水,2007年6月10日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2007
1566,南増尾,4,20付近,集中豪雨,道路冠水,2008年8月30日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2008
1567,南増尾,4,20付近,集中豪雨,床上浸水,2008年8月30日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2008
1568,南増尾,4,20付近,集中豪雨,床下浸水,2008年8月30日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2008
1569,南増尾,4,20付近,集中豪雨,床下浸水,2008年8月30日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2008
1570,南増尾,4,20付近,集中豪雨,床下浸水,2008年8月30日,20,,千葉県柏市南増尾4-20 ,139.96458,35.8124,2008
1571,南増尾,4,22付近,集中豪雨,床上浸水,2003年10月13日,22,,千葉県柏市南増尾4-22 ,139.96498,35.81118,2003
1572,南増尾,4,22付近,集中豪雨,床下浸水,2003年10月13日,22,,千葉県柏市南増尾4-22 ,139.96498,35.81118,2003
1573,南増尾,4,22付近,台風22号,床上浸水,2004年10月9日,22,,千葉県柏市南増尾4-22 ,139.96498,35.81118,2004
1574,南増尾,6,2付近,集中豪雨,床下浸水,2003年10月13日,2,,千葉県柏市南増尾6-2 ,139.96269,35.81303,2003
1575,南増尾,6,14付近,,道路冠水,1990年8月12日,14,,千葉県柏市南増尾6-14 ,139.96365,35.81009,1990
1576,南増尾,6,14付近,台風15号,道路冠水,1991年9月8日,14,,千葉県柏市南増尾6-14 ,139.96365,35.81009,1991
1577,南増尾,6,14付近,台風18号,道路冠水,1991年9月19日,14,,千葉県柏市南増尾6-14 ,139.96365,35.81009,1991
1578,南増尾,6,14付近,,道路冠水,1996年9月6日,14,,千葉県柏市南増尾6-14 ,139.96365,35.81009,1996
1579,南増尾,6,16付近,大雨,道路冠水,2001年6月7日,16,,千葉県柏市南増尾6-16 ,139.96391,35.80911,2001
1580,南増尾,6,16付近,台風21号,道路冠水,2004年9月30日,16,,千葉県柏市南増尾6-16 ,139.96391,35.80911,2004
1581,南増尾,6,16付近,台風18号,道路冠水,2009年10月8日,16,,千葉県柏市南増尾6-16 ,139.96391,35.80911,2009
